Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,Weekend,Revenue,Number Cluster,Confianza
0,0.0,0,0.0,7,129.25,0.0,0.033333333,0.0,0.0,12,1,1,4,2,1,0,0,0.6229428751941
0,0.0,0,0.0,26,586.85,0.015384615,0.031868132,0.0,0.0,12,3,2,1,10,0,0,0,0.6653307698750347
2,75.5,0,0.0,30,1661.166667,0.0,0.00625,0.0,0.0,12,2,2,2,10,0,0,0,0.7156770554269541
1,19.0,0,0.0,100,3457.285317,0.006122449,0.028231293,0.0,0.0,11,2,2,1,2,0,0,0,0.4487814765408691
3,208.0,0,0.0,16,1037.819444,0.020833333,0.028125,0.0,0.0,11,1,1,1,8,1,0,0,0.6801464344937099
7,87.25,4,199.5,87,4984.542857,0.00326087,0.02113009,0.0,0.0,11,2,2,3,2,0,0,2,0.6610274178712536
0,0.0,0,0.0,6,80.5,0.033333333,0.066666667,0.0,0.0,11,2,2,3,1,0,0,0,0.46987559387534655
0,0.0,0,0.0,9,1591.0,0.066666667,0.133333333,0.0,0.0,12,2,2,3,13,0,0,1,0.3764131622728145
0,0.0,0,0.0,6,196.5,0.0,0.016666667,0.0,0.0,11,1,1,7,2,0,0,0,0.5952222696042273
0,0.0,0,0.0,12,315.7797619,0.016666667,0.025,0.0,0.0,11,1,1,9,2,1,0,0,0.6168065418462492
4,54.5,0,0.0,74,1599.994589,0.0,0.002631579,67.26616125,0.0,12,2,4,6,2,0,1,0,0.2527941358151156
1,10.5,3,264.75,195,10044.75756,0.005025126,0.023180221,0.0,0.0,12,2,2,1,2,0,0,2,0.38897759628246104
3,32.5,0,0.0,24,603.25,0.0,0.014666667,14.57483754,0.0,11,4,2,1,3,0,0,0,0.6833361675618871
0,0.0,0,0.0,15,549.0,0.08,0.126666667,0.0,0.0,11,2,10,1,3,0,0,1,0.3491900183732842
0,0.0,0,0.0,19,686.5833333,0.0,0.010526316,0.0,0.0,12,1,1,5,2,1,0,0,0.6626166285795287
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,11,3,2,1,13,0,0,1,0.5374511536984512
2,389.5,0,0.0,8,117.625,0.0,0.013,0.0,0.0,11,1,1,8,2,0,0,0,0.6930719077758123
7,243.7469512,1,1073.0,33,4931.198912,0.016666667,0.028235129,25.10043261,0.0,11,3,2,2,2,0,0,2,0.39498674398913325
6,60.13636364,2,522.1666667,83,3708.383949,0.002420052,0.012547833,0.0,0.0,11,2,2,7,2,1,0,2,0.7047996118086937
10,261.5,1,55.5,122,3411.955853,0.01056,0.029876364,0.0,0.0,11,2,2,1,13,0,1,2,0.5194379677543686
0,0.0,3,82.5,9,143.375,0.016666667,0.055555556,0.0,0.0,12,3,2,6,2,0,0,0,0.5203690158324619
0,0.0,0,0.0,19,194.75,0.005263158,0.031578947,0.0,0.0,12,3,2,4,1,0,0,0,0.6496070068036982
9,125.25,0,0.0,3,119.25,0.0,0.025,0.0,0.0,12,8,13,9,20,0,0,0,0.5872522544138511
1,16.25,0,0.0,34,456.525,0.006060606,0.03030303,0.0,0.0,11,1,1,4,1,1,0,0,0.8758339199059362
0,0.0,0,0.0,12,262.9166667,0.008333333,0.055555556,0.0,0.0,12,1,6,1,2,0,0,0,0.5824935678437019
0,0.0,0,0.0,12,250.25,0.05,0.083333333,0.0,0.0,12,1,1,1,3,1,0,0,0.4355659453814394
3,49.5,0,0.0,68,2853.020833,0.008823529,0.012826797,0.0,0.0,11,1,1,1,3,0,0,0,0.4724669141110824
4,26.75,1,0.0,20,1029.25,0.021153846,0.03974359,0.0,0.0,11,1,1,1,2,0,0,0,0.5735764807965078
15,1535.355556,0,0.0,43,3606.088889,0.009770115,0.043951451,0.0,0.0,12,2,2,1,1,0,0,2,0.46093101375833323
0,0.0,0,0.0,2,24.5,0.0,0.1,0.0,0.0,12,3,2,2,11,0,0,0,0.43630321995345267
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,12,3,2,1,1,0,0,1,0.598842327858132
0,0.0,2,19.0,22,2267.833333,0.0,0.041666667,0.0,0.0,11,2,2,1,1,0,0,0,0.5396855081209703
3,14.0,0,0.0,3,18.0,0.0,0.04,0.0,0.0,12,2,4,3,8,0,0,0,0.6877686554204844
2,113.5,0,0.0,37,1344.340476,0.0,0.005405405,11.77908986,0.0,12,2,2,3,2,0,1,0,0.37948360703487555
0,0.0,0,0.0,55,2415.416667,0.0,0.019811321,0.0,0.0,11,2,2,3,11,1,0,0,0.7383914936456739
1,70.5,0,0.0,28,1398.9375,0.014285714,0.016269841,17.46396119,0.0,11,3,2,3,1,0,0,0,0.7404545901662287
9,279.5,0,0.0,14,313.5833333,0.0,0.010526316,0.0,0.0,11,1,1,1,2,0,0,0,0.4594989869310108
2,26.75,0,0.0,103,2546.856685,0.014920635,0.025223356,0.0,0.0,11,3,2,1,1,0,0,0,0.4629998485621678
0,0.0,0,0.0,4,163.5,0.0,0.025,0.0,0.0,11,3,6,2,2,0,0,0,0.5561821171441265
2,62.5,0,0.0,43,1253.176407,0.0,0.01468254,41.53706414,0.0,11,3,2,9,2,0,0,0,0.4671431476046798
0,0.0,0,0.0,26,938.5833333,0.007692308,0.021794872,0.0,0.0,12,2,2,6,1,0,0,0,0.7590834772814102
1,57.5,0,0.0,23,914.3333333,0.0,0.008695652,23.18305163,0.0,12,4,5,1,8,1,1,0,0.3481263237367214
2,33.5,0,0.0,23,833.6695513,0.009090909,0.012947658,29.38287135,0.0,12,2,2,1,2,0,1,0,0.37810631064043965
4,32.75,0,0.0,13,704.0,0.0,0.024285714,76.79037287,0.0,12,2,2,1,2,0,1,0,0.28151273942083305
0,0.0,1,22.0,81,2253.799603,0.011463415,0.015875182,0.0,0.0,11,3,2,1,2,1,1,0,0.40380138995999076
8,46.875,3,10.0,111,5358.375439,0.0,0.011957672,10.21771151,0.0,11,2,2,1,11,0,1,2,0.48828489100421324
7,120.375,0,0.0,17,446.3833333,0.0,0.008333333,0.0,0.0,12,2,2,7,2,0,0,0,0.573041726812732
7,119.5666667,0,0.0,25,499.6083333,0.004166667,0.033333333,0.0,0.0,11,1,1,1,8,0,0,0,0.6014414994407303
3,37.0,0,0.0,21,1231.5,0.0,0.016,0.0,0.0,11,2,4,9,8,1,1,0,0.40365189438370985
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,11,8,6,1,6,0,0,1,0.6143256783601643
3,258.0,2,34.625,25,1364.8125,0.029761905,0.035714286,3.18693501,0.0,12,1,1,3,10,1,0,0,0.4025447047280051
1,6.0,0,0.0,18,339.75,0.0,0.00625,0.0,0.0,11,1,1,5,2,0,0,0,0.6995808999675406
0,0.0,0,0.0,8,362.75,0.025,0.075,0.0,0.0,11,2,5,3,8,0,0,0,0.4670315051604042
4,190.5,3,575.0,30,2375.083333,0.0,0.011111111,34.79013586,0.0,12,2,2,3,2,0,1,2,0.48917761839463697
0,0.0,0,0.0,19,577.5416667,0.0,0.011764706,90.9285217,0.0,11,2,2,1,2,0,1,0,0.2590964647786191
0,0.0,0,0.0,22,1483.8,0.0,0.01446281,0.0,0.0,12,4,1,1,2,0,0,0,0.859035635291497
0,0.0,0,0.0,23,943.25,0.008695652,0.046376812,0.0,0.0,11,1,1,3,3,0,0,0,0.6727633970488416
11,281.3333333,0,0.0,41,1167.95,0.0,0.011347518,7.907379545,0.0,11,1,1,3,2,1,1,0,0.2835277895296527
4,94.25,3,79.5,77,3719.643711,0.002469136,0.010684624,14.96948769,0.0,11,3,2,3,3,0,1,2,0.3813817774023701
3,81.33333333,1,32.5,17,733.5,0.0,0.002631579,0.0,0.0,12,2,7,9,10,1,0,0,0.5790423840336136
0,0.0,0,0.0,2,63.5,0.0,0.1,0.0,0.0,11,1,1,1,3,0,0,0,0.4494707199753703
4,252.0,1,56.5,42,947.357702,0.004347826,0.017294686,0.0,0.0,11,1,1,7,8,1,0,0,0.43832741825488347
6,71.375,0,0.0,73,2335.633333,0.0,0.0125,2.51591586,0.0,11,2,2,7,11,0,1,0,0.34974030951360985
4,26.0,0,0.0,22,1671.375,0.018333333,0.040555556,0.0,0.0,11,2,2,3,8,0,0,0,0.6925631936815342
0,0.0,0,0.0,32,1109.083333,0.00125,0.019375,0.0,0.0,12,2,2,1,2,1,0,0,0.8026266630543031
0,0.0,0,0.0,11,225.5,0.018181818,0.054545455,0.0,0.0,11,2,5,4,11,0,0,0,0.5123317362774915
0,0.0,0,0.0,23,662.5,0.0,0.013043478,0.0,0.0,11,2,2,6,2,1,1,0,0.41675107734178984
3,64.5,0,0.0,17,269.6833333,0.0,0.003703704,0.0,0.0,11,2,2,1,2,0,0,0,0.7575558305691623
1,6.0,0,0.0,15,293.0,0.021428571,0.026190476,0.0,0.0,11,2,2,7,1,0,0,0,0.6646827642693807
2,40.25,0,0.0,23,766.25,0.008333333,0.025,24.07951908,0.0,12,1,1,2,8,1,1,0,0.40585260839238974
1,11.0,1,10.0,74,3487.12471,0.002739726,0.009519461,0.0,0.0,11,3,2,4,3,1,0,0,0.43010061269872707
4,70.4,1,645.5,82,11257.1083,0.005574913,0.019401736,0.0,0.0,11,2,5,1,2,1,0,2,0.4033261581900506
0,0.0,0,0.0,9,89.0,0.0,0.055555556,0.0,0.0,11,2,2,9,1,1,0,0,0.5617789745546697
0,0.0,0,0.0,48,755.175,0.000472813,0.026312057,13.18501,0.0,12,2,2,4,10,0,1,0,0.4510426295541891
0,0.0,0,0.0,2,100.0,0.0,0.1,0.0,0.0,11,2,2,3,3,1,0,0,0.4783488368978101
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,11,1,2,7,10,0,0,1,0.5825517088199001
0,0.0,0,0.0,42,1265.892857,0.028253968,0.02856387,0.0,0.0,12,3,2,2,13,1,0,0,0.7635630389149547
0,0.0,0,0.0,3,81.75,0.0,0.033333333,0.0,0.0,12,3,2,3,6,0,0,0,0.5747302737991706
1,14.0,0,0.0,7,170.75,0.0,0.025,0.0,0.0,11,1,1,1,2,0,0,0,0.7060212436150367
10,247.75,0,0.0,27,1182.416667,0.017741935,0.038556068,7.994904291,0.0,12,2,2,4,6,0,1,0,0.36253512294934626
4,68.75,0,0.0,23,585.65,0.0,0.008695652,0.0,0.0,12,8,1,1,2,1,0,0,0.6553629498980377
8,145.1,6,2166.5,14,1805.425,0.0,0.031138344,10.90023366,0.0,12,4,5,1,2,0,0,2,0.154642852579923
5,148.5,1,25.5,36,2590.016667,0.0,0.020954545,19.29866138,0.0,12,1,1,1,1,0,0,0,0.38332545939199736
8,102.0,0,0.0,9,374.0,0.015384615,0.035897436,0.0,0.0,12,3,2,3,2,1,0,0,0.6543605586603443
0,0.0,0,0.0,46,3346.041667,0.0,0.01884058,0.0,0.0,11,2,2,3,2,1,1,0,0.4240569075765241
0,0.0,0,0.0,68,1212.441667,0.002898551,0.014381271,64.4161607,0.0,11,4,1,1,1,0,0,0,0.4349884314559382
0,0.0,0,0.0,12,429.0,0.0,0.016666667,0.0,0.0,11,1,1,3,8,0,0,0,0.662544619286053
11,1284.3375,3,303.625,96,2478.070833,0.007355769,0.018144023,0.0,0.0,12,1,1,3,2,0,0,2,0.2944623838607629
7,360.75,0,0.0,264,10497.15443,0.00295026,0.012825542,8.833510027,0.0,11,2,2,3,2,0,0,2,0.35592081622856386
2,149.5,0,0.0,6,326.0,0.0,0.014285714,0.0,0.0,12,1,1,1,2,0,1,0,0.4659824993939805
7,177.25,0,0.0,13,297.8333333,0.0,0.021428571,0.0,0.0,11,1,2,3,2,1,0,0,0.5753799270786241
2,26.0,0,0.0,38,1689.708333,0.0125,0.0295,0.0,0.0,11,2,2,1,13,0,0,0,0.7238852973364308
6,65.25,0,0.0,21,829.3333333,0.0,0.008333333,0.0,0.0,11,2,5,4,1,1,0,0,0.5577379268343873
1,29.5,0,0.0,26,1659.866667,0.008,0.016,21.81920724,0.0,11,2,5,2,1,0,1,0,0.39007175618290235
1,59.5,0,0.0,39,650.8333333,0.0,0.003070175,0.0,0.0,11,1,2,1,11,1,1,0,0.43470866379570466
12,244.25,0,0.0,110,4006.359314,0.01,0.030496867,11.10333103,0.0,11,2,7,1,1,0,0,2,0.46320223964994117
0,0.0,0,0.0,30,1285.166667,0.002758621,0.022660099,0.0,0.0,11,3,3,1,8,1,0,0,0.8292224296507796
2,56.5,1,28.75,42,1753.083333,0.0,0.007301587,4.59675105,0.0,11,4,1,9,8,1,1,0,0.3822746559001681
0,0.0,0,0.0,12,1952.75,0.033333333,0.068333333,0.0,0.0,11,2,4,8,1,0,0,0,0.5580809801395393
0,0.0,0,0.0,6,83.5,0.0,0.066666667,0.0,0.0,11,1,1,3,10,0,0,0,0.50980318985864
0,0.0,0,0.0,20,1194.75,0.0,0.026315789,0.0,0.0,11,2,2,1,8,1,1,0,0.49118207911330913
0,0.0,0,0.0,10,235.5,0.0,0.013333333,0.0,0.0,11,3,2,6,1,0,0,0,0.5919958563614348
0,0.0,0,0.0,91,2631.473214,0.002747253,0.023321123,0.0,0.0,11,2,2,1,2,0,0,0,0.554126205097351
3,77.83333333,0,0.0,26,812.1047619,0.021428571,0.038095238,0.0,0.0,11,1,2,3,2,0,0,0,0.7457002993932542
0,0.0,0,0.0,10,422.5,0.0,0.02,0.0,0.0,11,3,2,5,10,0,0,0,0.6053741113414629
1,68.5,0,0.0,11,372.8166667,0.0,0.036363636,54.76629511,0.0,12,1,1,1,2,0,1,0,0.345463353830267
5,229.3333333,4,115.25,28,1474.530303,0.0,0.005429293,0.0,0.0,11,1,1,1,2,0,0,2,0.413534543352994
0,0.0,0,0.0,48,832.0833333,0.038478261,0.064782609,0.0,0.0,12,3,2,1,3,0,0,0,0.5275771420464702
4,60.08333333,0,0.0,24,1204.416667,0.007692308,0.026923077,46.62801597,0.0,12,2,2,6,6,0,0,0,0.5068703228440286
0,0.0,0,0.0,2,58.0,0.0,0.1,0.0,0.0,11,2,2,2,6,1,0,0,0.46776210284321107
4,252.5,0,0.0,13,930.0535714,0.0,0.027083333,0.0,0.0,11,1,1,3,3,0,0,0,0.6346404381466709
0,0.0,0,0.0,8,190.1590909,0.05625,0.055357143,0.0,0.0,12,1,1,7,3,0,0,0,0.4607013455189229
4,45.83333333,0,0.0,70,1692.257143,0.0,0.014555556,0.0,0.0,11,2,2,1,2,0,0,0,0.5108306926252035
0,0.0,0,0.0,7,178.25,0.028571429,0.057142857,0.0,0.0,12,2,10,6,3,0,0,0,0.4963356118962298
0,0.0,0,0.0,79,2663.583333,0.002531646,0.017088608,0.0,0.0,11,2,2,1,1,1,1,0,0.409269956490283
10,218.4027778,0,0.0,27,897.7837302,0.006060606,0.019805195,48.92856443,0.0,12,2,2,1,3,0,0,0,0.36714730020089015
0,0.0,0,0.0,40,3998.333333,0.002439024,0.041869919,0.0,0.0,11,4,2,4,1,0,0,0,0.6504897264455181
0,0.0,0,0.0,3,18.0,0.1,0.111111111,0.0,0.0,11,3,2,2,13,0,0,1,0.41837300335082606
3,67.75,0,0.0,2,19.25,0.04,0.053333333,0.0,0.0,12,1,1,3,20,0,1,0,0.7572349529245492
0,0.0,0,0.0,2,15.0,0.0,0.1,0.0,0.0,12,1,1,1,10,0,0,0,0.4379684105639231
9,141.75,2,310.5,9,123.5,0.0,0.017647059,0.0,0.0,12,1,1,1,2,0,0,2,0.35944858267516333
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,11,1,1,6,2,0,0,1,0.5997163035128947
8,203.4166667,0,0.0,116,3505.087955,0.0,0.009314826,62.83957669,0.0,11,2,2,1,6,0,1,2,0.26113692791737864
8,109.5714286,0,0.0,374,12499.37711,0.00198939,0.010782459,6.420746096,0.0,11,2,2,2,2,1,0,2,0.24789702510097636
2,9.0,4,31.0,401,12433.21865,0.006577408,0.022322606,0.0,0.0,11,2,2,1,2,0,1,2,0.2045396925597829
4,100.75,0,0.0,11,221.375,0.0,0.015384615,0.0,0.0,11,2,2,3,2,1,0,0,0.7094189475215856
0,0.0,0,0.0,96,5947.97123,0.0125,0.028333333,0.0,0.0,11,2,2,1,1,1,1,0,0.33819950774602286
0,0.0,0,0.0,5,134.5,0.04,0.024,0.0,0.0,11,3,2,9,3,1,0,0,0.5478029230055739
2,53.5,0,0.0,85,4478.699416,0.002352941,0.016205882,0.0,0.0,11,2,2,1,2,0,1,0,0.34077190756270653
0,0.0,2,26.0,90,4875.609432,0.01978022,0.044796184,0.0,0.0,11,2,2,7,1,0,1,0,0.3298893246789013
3,101.6428571,0,0.0,137,3978.626167,0.001449275,0.004746377,81.75845837,0.0,12,2,10,3,1,0,0,0,0.25793785068107583
3,48.5,0,0.0,10,138.1666667,0.0,0.015384615,0.0,0.0,11,2,2,1,2,1,0,0,0.7432419414066711
0,0.0,0,0.0,7,66.5,0.057142857,0.114285714,0.0,0.0,11,2,2,3,13,0,0,1,0.3477691278287647
1,26.5,0,0.0,6,110.0,0.066666667,0.1,0.0,0.0,11,3,2,1,2,0,1,0,0.5313506991566108
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,12,2,2,1,13,0,0,1,0.5485078160191932
0,0.0,2,7.0,16,794.5416667,0.015686275,0.071568627,0.0,0.0,12,1,1,3,2,0,0,0,0.5152561648661544
0,0.0,0,0.0,40,2426.266667,0.004878049,0.02296748,0.0,0.0,11,2,2,2,11,0,0,0,0.8184820587660855
11,188.8333333,3,27.0,64,4829.625,0.004054054,0.017194337,48.60623685,0.0,11,1,1,1,3,0,1,2,0.3682270693035347
2,15.0,0,0.0,35,1776.083333,0.0,0.011428571,0.0,0.0,12,2,2,4,1,0,0,0,0.6969924859004925
2,7.0,0,0.0,7,98.55,0.05,0.058333333,0.0,0.0,11,3,2,3,11,1,0,0,0.4943186857635149
0,0.0,0,0.0,4,66.0,0.0,0.025,0.0,0.0,12,2,2,4,2,0,0,0,0.5891811399645335
7,105.375,0,0.0,48,1268.116667,0.022902098,0.027788462,0.0,0.0,11,1,1,8,1,1,0,0,0.5064703518902226
2,157.0,0,0.0,5,85.5,0.0,0.025,0.0,0.0,12,2,4,6,2,0,1,0,0.44115098248496376
3,68.33333333,0,0.0,39,1263.864951,0.007906977,0.025721669,14.94379331,0.0,11,3,2,1,2,0,1,0,0.43140233739470896
7,95.75,0,0.0,41,1164.202381,0.004545455,0.010606061,27.07846934,0.0,12,3,2,5,1,1,1,0,0.30556116464091265
0,0.0,0,0.0,14,599.5833333,0.0,0.016326531,0.0,0.0,11,2,2,1,20,0,0,0,0.6439015548378757
1,0.0,4,154.8333333,224,5209.958128,0.008311643,0.021844997,0.0,0.0,11,1,2,3,2,0,1,2,0.587875798191377
0,0.0,0,0.0,21,1005.833333,0.009090909,0.039393939,0.0,0.0,12,2,2,2,2,0,0,0,0.7286321079416218
12,1028.833333,1,3.0,155,6794.735417,0.002469136,0.015526696,3.726530231,0.0,11,2,2,1,2,0,1,2,0.2863359909951278
4,43.0,0,0.0,66,2544.053571,0.0,0.015920398,62.40576241,0.0,11,4,1,2,2,0,0,0,0.37449974107695294
0,0.0,0,0.0,7,56.625,0.028571429,0.066666667,0.0,0.0,12,3,2,1,20,0,0,0,0.43292741467383034
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,11,7,1,1,3,0,0,1,0.5709276952507251
8,279.25,2,1652.0,43,1717.740476,0.0,0.018472224,18.07802206,0.0,12,3,2,5,2,0,1,2,0.26793249775562433
10,302.0833333,0,0.0,81,1778.663263,0.0,0.002857143,16.43784656,0.0,11,1,1,1,8,1,0,2,0.33950188135680653
0,0.0,0,0.0,33,1246.708333,0.03030303,0.056986532,0.0,0.0,12,3,2,1,2,0,0,0,0.5836257092205533
0,0.0,0,0.0,13,342.9202381,0.0,0.011794872,0.0,0.0,11,3,2,3,2,1,0,0,0.618191835309496
8,121.425,3,273.5,100,2565.797222,0.001869159,0.012071651,0.0,0.0,11,2,2,7,13,1,0,2,0.6774726560324278
0,0.0,0,0.0,29,488.4090909,0.014285714,0.02173913,0.0,0.0,11,1,8,1,11,0,1,0,0.48389260583609556
0,0.0,0,0.0,9,148.3333333,0.066666667,0.088888889,0.0,0.0,12,2,2,3,2,0,0,0,0.37808565223446366
6,81.75,0,0.0,152,4838.29406,0.003046557,0.022523524,0.789591795,0.0,11,2,2,2,2,1,0,2,0.43356807045368256
1,7.0,4,364.9166667,248,7445.957075,0.004316069,0.015735624,1.26665917,0.0,11,2,2,1,2,0,1,2,0.3327152759248247
0,0.0,1,14.0,119,2763.011332,0.005367232,0.007566642,0.0,0.0,11,3,2,3,13,1,0,0,0.4164447158329942
6,191.0,1,26.5,37,1874.841667,0.009302326,0.010077519,0.0,0.0,11,2,2,4,3,0,0,0,0.398617489411238
0,0.0,0,0.0,22,493.0,0.0,0.00952381,55.5696756,0.0,11,4,1,9,8,1,1,0,0.28744543689639646
1,0.0,0,0.0,25,293.4166667,0.0,0.013461538,0.0,0.0,11,3,2,3,10,1,0,0,0.6957184875694891
13,123.875,0,0.0,87,2903.764417,0.00625,0.015280206,1.773369333,0.0,12,2,2,3,2,0,0,2,0.3894190571517101
7,191.0,0,0.0,237,8956.097502,0.003094233,0.012109705,0.0,0.0,11,2,2,1,2,0,0,2,0.5317453302251003
0,0.0,0,0.0,13,182.25,0.046153846,0.076923077,0.0,0.0,12,2,2,1,1,0,0,0,0.4391893040620945
1,206.0,2,69.5,65,1140.791667,0.0,0.020707071,6.641911419,0.0,11,2,2,4,2,0,1,0,0.3479584397228301
0,0.0,2,8.0,27,723.7666667,0.011494253,0.016387521,0.0,0.0,11,1,1,1,2,1,0,0,0.6622156628272925
0,0.0,1,0.0,10,1584.25,0.02,0.05,0.0,0.0,12,2,2,1,8,0,0,0,0.596373922337133
0,0.0,0,0.0,23,723.0,0.015873016,0.026077098,0.0,0.0,12,3,2,2,13,0,0,0,0.6676747514059466
5,262.1212121,1,0.0,117,7468.860173,0.012900188,0.020948132,3.014025584,0.0,11,3,2,1,2,0,0,2,0.6755950491386413
1,17.75,0,0.0,22,610.975,0.031818182,0.072727273,0.0,0.0,11,1,1,1,2,0,0,0,0.4998914486446477
2,21.0,0,0.0,11,276.5,0.0,0.015384615,0.0,0.0,11,2,2,7,2,0,0,0,0.6820638221416533
0,0.0,0,0.0,6,47.25,0.0,0.033333333,0.0,0.0,12,2,5,1,1,0,0,0,0.5838952520380323
0,0.0,0,0.0,1,0.5,0.0,0.066666667,0.0,0.0,12,2,2,4,13,0,0,0,0.4926167821743941
0,0.0,0,0.0,11,431.1666667,0.0,0.004545455,0.0,0.0,11,1,1,1,2,0,0,0,0.687079891445819
0,0.0,2,19.5,48,1249.75,0.008333333,0.02046131,0.0,0.0,12,2,2,1,2,0,0,0,0.5457657157742416
0,0.0,0,0.0,16,242.75,0.0,0.004910714,0.0,0.0,11,1,8,2,11,1,0,0,0.5398628530733709
0,0.0,0,0.0,22,366.75,0.018181818,0.040909091,0.0,0.0,11,2,2,6,1,0,0,0,0.6225742551093036
0,0.0,0,0.0,7,182.5,0.085714286,0.076190476,0.0,0.0,11,3,2,3,13,0,0,0,0.3434730791222569
11,88.375,1,0.0,81,3230.546573,0.0,0.017862319,15.38432962,0.0,11,1,1,7,2,0,1,2,0.3241724946519698
0,0.0,0,0.0,19,1195.375,0.004210526,0.036090226,0.0,0.0,11,2,2,4,13,0,0,0,0.6785919076348742
3,69.8,0,0.0,81,7514.790476,0.003821138,0.021883469,0.0,0.0,11,2,2,1,2,0,0,2,0.36906158448977433
10,720.5,2,88.725,220,10580.34479,0.004767742,0.022140924,0.0,0.0,11,2,2,1,1,0,0,2,0.23016106311439674
5,112.25,0,0.0,55,1170.711048,0.006779661,0.004699538,0.0,0.0,11,3,2,1,2,1,0,0,0.4957009876581377
3,50.0,5,248.75,39,1034.3125,0.013043478,0.017826087,0.0,0.0,12,1,1,1,2,0,0,2,0.3953348120406571
2,40.41666667,0,0.0,33,1477.734676,0.0,0.018970588,9.694154066,0.0,12,2,2,4,1,1,0,0,0.6201554526412785
0,0.0,2,18.0,1,0.0,0.066666667,0.133333333,0.0,0.0,11,1,1,1,2,0,0,1,0.3746370131451832
11,449.75,0,0.0,52,1786.109649,0.0,0.017118644,40.65671234,0.0,11,1,1,1,2,0,0,2,0.3354464416132719
0,0.0,0,0.0,2,1787.5,0.1,0.15,0.0,0.0,11,3,2,3,13,0,0,1,0.4909120678145433
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,12,8,13,9,20,0,0,1,0.5823819587994477
8,117.5,0,0.0,8,104.5,0.0,0.016666667,0.0,0.0,11,1,1,2,2,1,1,0,0.3945031422115935
4,107.75,0,0.0,15,369.05,0.005555556,0.029365079,0.0,0.0,11,3,2,8,1,0,0,0,0.8658210248921663
2,98.0,0,0.0,29,1407.375,0.0,0.006666667,39.59436227,0.0,12,2,2,4,1,1,1,0,0.30556394329572
5,172.8492647,0,0.0,33,2002.814281,0.0,0.029566569,18.13388282,0.0,11,2,2,1,11,0,0,0,0.5176114804819724
0,0.0,2,75.5,109,4008.578283,0.003003003,0.01899841,0.0,0.0,11,2,2,1,2,0,1,2,0.34773848086732145
0,0.0,2,183.0,16,866.4166667,0.0,0.004444444,0.0,0.0,11,4,1,3,3,1,0,0,0.546565041698325
0,0.0,0,0.0,9,436.0,0.0,0.022222222,0.0,0.0,11,2,2,3,2,0,0,0,0.6435088907836923
0,0.0,0,0.0,24,381.25,0.0125,0.0625,0.0,0.0,11,2,2,1,11,1,0,0,0.5722222448179449
1,18.25,0,0.0,82,2796.316667,0.005185185,0.019584736,0.0,0.0,11,2,2,1,6,0,0,0,0.5318665714530775
0,0.0,0,0.0,222,8068.742154,0.008325792,0.02329814,4.789722625,0.0,11,2,2,2,1,1,0,2,0.5951689316696253
0,0.0,0,0.0,8,160.25,0.0125,0.075,0.0,0.0,11,3,2,1,6,0,0,0,0.48169510227682577
2,229.5,0,0.0,31,1909.232143,0.0125,0.034375,17.15249937,0.0,12,2,2,3,8,0,1,0,0.43553632649618323
9,186.5,3,138.75,76,2002.230612,0.0025,0.023333333,0.0,0.0,11,2,2,1,1,0,0,2,0.5464390332623472
0,0.0,0,0.0,15,1677.178571,0.026666667,0.060444444,0.0,0.0,11,3,2,4,2,1,0,0,0.6214625102648499
5,98.35,0,0.0,279,9485.374568,0.003113824,0.018561894,0.651781814,0.0,11,2,2,1,2,1,0,2,0.49380194472322647
9,162.4911765,0,0.0,32,1162.797222,0.0,0.020175439,47.99566725,0.0,11,1,2,1,8,0,1,0,0.294967821975111
16,164.925,5,66.875,64,1899.598899,0.010964912,0.029949875,83.78651166,0.0,11,3,2,1,3,1,0,2,0.44041415455590066
1,28.5,0,0.0,21,1089.625,0.01,0.033333333,0.0,0.0,11,2,2,1,20,0,0,0,0.6779960853129202
3,171.75,3,264.1,49,1435.772114,0.01509434,0.013579188,0.0,0.0,11,1,1,1,2,0,0,2,0.37995667877906897
18,514.075,4,67.5,178,6630.479365,0.003645833,0.010805067,0.0,0.0,11,3,2,1,8,0,1,2,0.23375073665068877
1,12.0,1,11.0,74,6194.852381,0.015540541,0.032152607,0.0,0.0,11,2,2,9,13,0,0,0,0.362435169619607
6,172.125,0,0.0,122,2767.366071,0.000533333,0.004071111,39.75249992,0.0,12,4,1,1,2,0,0,2,0.3144526306314532
0,0.0,2,148.5,72,2271.553571,0.002702703,0.017905405,0.0,0.0,12,2,2,1,2,0,0,0,0.37560880371474586
0,0.0,0,0.0,5,325.1666667,0.0,0.056,0.0,0.0,11,1,1,3,3,0,0,0,0.5719687485370614
4,30.75,0,0.0,47,1477.394841,0.004166667,0.021527778,0.0,0.0,11,1,5,1,2,0,0,0,0.6332408147271769
